"","Moran.global","P.value","run","Comparison.type","Yard.Diff","Neighbor.Distance","Num.Nursery","Mimicry","Constraints","Step","Run"
"122",0.00406999407612898,0,122,"equal-or-greater",2,6,1,TRUE,"off",22,122
"123",0.00357854866953289,0,123,"equal-or-greater",2,6,1,TRUE,"off",26,123
"124",0.0034128490842426,0,124,"equal-or-greater",2,6,1,TRUE,"off",19,124
"125",0.00473695466414097,0,125,"equal-or-greater",2,6,1,TRUE,"off",21,125
"126",0.00332620126415164,0,126,"equal-or-greater",2,6,1,TRUE,"off",17,126
"127",0.00339080713660107,0,127,"equal-or-greater",2,6,1,TRUE,"off",17,127
"128",0.00287888606264598,0,128,"equal-or-greater",2,6,1,TRUE,"off",21,128
"129",0.00202790897267857,0,129,"equal-or-greater",2,6,1,TRUE,"off",23,129
"130",0.00436737970971763,0,130,"equal-or-greater",2,6,1,TRUE,"off",27,130
"131",0.00248661775782982,0,131,"equal-or-greater",2,9,1,TRUE,"off",35,131
"132",0.00241285491668288,0,132,"equal-or-greater",2,9,1,TRUE,"off",27,132
"133",0.00122612242508768,4.39848157895995e-12,133,"equal-or-greater",2,9,1,TRUE,"off",23,133
"134",0.00319015637123877,0,134,"equal-or-greater",2,9,1,TRUE,"off",23,134
"135",0.00275913019906237,0,135,"equal-or-greater",2,9,1,TRUE,"off",17,135
"136",0.00124051378186248,2.57505128331559e-12,136,"equal-or-greater",2,9,1,TRUE,"off",18,136
"137",0.00138225198182843,9.76996261670138e-15,137,"equal-or-greater",2,9,1,TRUE,"off",36,137
"138",0.00174799523511927,0,138,"equal-or-greater",2,9,1,TRUE,"off",25,138
"139",0.00151882865359428,0,139,"equal-or-greater",2,9,1,TRUE,"off",36,139
"140",0.00219085915246857,0,140,"equal-or-greater",2,9,1,TRUE,"off",43,140
"141",0.00253969826415555,0,141,"equal-or-greater",2,12,1,TRUE,"off",21,141
"142",0.00185421626580953,0,142,"equal-or-greater",2,12,1,TRUE,"off",34,142
"143",0.00178867616933796,0,143,"equal-or-greater",2,12,1,TRUE,"off",29,143
"144",0.00208067947668859,0,144,"equal-or-greater",2,12,1,TRUE,"off",22,144
"145",0.0013357505474484,6.52811138479592e-14,145,"equal-or-greater",2,12,1,TRUE,"off",39,145
"146",0.00167963143993357,0,146,"equal-or-greater",2,12,1,TRUE,"off",34,146
"147",0.00178218451867839,0,147,"equal-or-greater",2,12,1,TRUE,"off",28,147
"148",0.00194707757977982,0,148,"equal-or-greater",2,12,1,TRUE,"off",25,148
"149",0.00212439386332609,0,149,"equal-or-greater",2,12,1,TRUE,"off",27,149
"150",0.00203919578552472,0,150,"equal-or-greater",2,12,1,TRUE,"off",31,150
"151",0.00540355553600877,0,151,"equal-or-greater",3,1,1,TRUE,"off",25,151
"152",0.00452792188747936,0,152,"equal-or-greater",3,1,1,TRUE,"off",19,152
"153",0.00468900540222789,0,153,"equal-or-greater",3,1,1,TRUE,"off",17,153
