"","Moran.dist.class","Moran.local","p.value","Rownumber","run","Num.nursery","Constraints","Mimicry","step","Run"
"60",30.9427896976616,-0.000387739524212623,0.627979178319752,15,4,1,"off",FALSE,0,4
"61",2.03250997233316,-0.00137184692023355,0.682176625768991,1,5,1,"off",FALSE,0,5
"62",4.09753041699947,-0.00118165997743945,0.718690452172175,2,5,1,"off",FALSE,0,5
"63",6.16255036166579,-0.0019070080523895,0.851009937020853,3,5,1,"off",FALSE,0,5
"64",8.22757030633211,0.000517282429808849,0.329236315990101,4,5,1,"off",FALSE,0,5
"65",10.2925902509984,-0.000423617551484973,0.595407636819283,5,5,1,"off",FALSE,0,5
"66",12.3576101956647,0.000704958331123,0.258607435466576,6,5,1,"off",FALSE,0,5
"67",14.4226301403311,0.000394862986262175,0.333969393821056,7,5,1,"off",FALSE,0,5
"68",16.4876500849974,-0.000444657415600207,0.627041283312748,8,5,1,"off",FALSE,0,5
"69",18.5526700296637,6.85660990507606e-05,0.438573195032661,9,5,1,"off",FALSE,0,5
"70",20.61768997433,0.000823746978320452,0.175322598052413,10,5,1,"off",FALSE,0,5
"71",22.6827099189963,-0.00130902865646659,0.88783716845831,11,5,1,"off",FALSE,0,5
"72",24.7477298636626,-0.000294313577968208,0.58163709775348,12,5,1,"off",FALSE,0,5
"73",26.812749808329,6.92184243262361e-07,0.45765459991614,13,5,1,"off",FALSE,0,5
"74",28.8777697529953,-2.49972993507011e-05,0.468196875721583,14,5,1,"off",FALSE,0,5
"75",30.9427896976616,-0.00178457614481829,0.971338100351009,15,5,1,"off",FALSE,0,5
"76",2.03250997233316,-0.000136053451610699,0.505640528258266,1,6,1,"off",FALSE,0,6
"77",4.09753041699947,-0.00189197933438774,0.831081281854313,2,6,1,"off",FALSE,0,6
"78",6.16255036166579,-0.000656806688761456,0.62607524977721,3,6,1,"off",FALSE,0,6
"79",8.22757030633211,-0.000361351317663401,0.575012237094307,4,6,1,"off",FALSE,0,6
"80",10.2925902509984,-0.00118777629896186,0.790521356424075,5,6,1,"off",FALSE,0,6
"81",12.3576101956647,-2.93522007865701e-05,0.477910938003248,6,6,1,"off",FALSE,0,6
"82",14.4226301403311,0.000124315612073928,0.423278010549614,7,6,1,"off",FALSE,0,6
"83",16.4876500849974,0.00142132780090681,0.0777578588190093,8,6,1,"off",FALSE,0,6
"84",18.5526700296637,0.000670980113129966,0.237757315067908,9,6,1,"off",FALSE,0,6
"85",20.61768997433,-8.73019546304164e-05,0.495662932487555,10,6,1,"off",FALSE,0,6
"86",22.6827099189963,-0.00130532567433141,0.887122906847682,11,6,1,"off",FALSE,0,6
"87",24.7477298636626,-0.00071594124881742,0.741756643632424,12,6,1,"off",FALSE,0,6
"88",26.812749808329,0.000114696083331854,0.409382174722123,13,6,1,"off",FALSE,0,6
"89",28.8777697529953,-0.000460016586556515,0.653754783935541,14,6,1,"off",FALSE,0,6
"90",30.9427896976616,-0.000511458813047898,0.67937134793487,15,6,1,"off",FALSE,0,6
"91",2.03250997233316,0.00167537349966925,0.254745724028667,1,7,1,"off",FALSE,0,7
"92",4.09753041699947,-0.000618740452297916,0.609571596397967,2,7,1,"off",FALSE,0,7
"93",6.16255036166579,-0.00284798018314845,0.943194833977044,3,7,1,"off",FALSE,0,7
"94",8.22757030633211,0.000633144217543669,0.299701544639484,4,7,1,"off",FALSE,0,7
"95",10.2925902509984,-0.000905921715505981,0.725481610742568,5,7,1,"off",FALSE,0,7
"96",12.3576101956647,0.000955960471720824,0.197636038167585,6,7,1,"off",FALSE,0,7
"97",14.4226301403311,0.000317442601622503,0.358824504933675,7,7,1,"off",FALSE,0,7
"98",16.4876500849974,-0.00155650200792198,0.913625141447302,8,7,1,"off",FALSE,0,7
"99",18.5526700296637,-1.21564894170308e-05,0.468242442494826,9,7,1,"off",FALSE,0,7
"100",20.61768997433,-9.70169880222304e-06,0.464363903503845,10,7,1,"off",FALSE,0,7
"101",22.6827099189963,0.00027221739438739,0.355125421545458,11,7,1,"off",FALSE,0,7
"102",24.7477298636626,0.00159121355616644,0.038056914212706,12,7,1,"off",FALSE,0,7
"103",26.812749808329,-0.00161115315277885,0.948428436162603,13,7,1,"off",FALSE,0,7
"104",28.8777697529953,-0.000360803445940482,0.612978591627057,14,7,1,"off",FALSE,0,7
"105",30.9427896976616,0.000909466110024244,0.128075753239573,15,7,1,"off",FALSE,0,7
"106",2.03250997233316,0.00127591394201625,0.304670269471251,1,8,1,"off",FALSE,0,8
"107",4.09753041699947,0.000528073141470778,0.36900111447084,2,8,1,"off",FALSE,0,8
"108",6.16255036166579,-0.00107913524375271,0.713770580686875,3,8,1,"off",FALSE,0,8
"109",8.22757030633211,-0.000943891201140984,0.728271354133529,4,8,1,"off",FALSE,0,8
"110",10.2925902509984,-0.0014203146204818,0.836620540988773,5,8,1,"off",FALSE,0,8
"111",12.3576101956647,-0.00174712497385062,0.908235858136593,6,8,1,"off",FALSE,0,8
"112",14.4226301403311,0.00250430829142412,0.0117646717222768,7,8,1,"off",FALSE,0,8
"113",16.4876500849974,0.000839226880493622,0.190479432753475,8,8,1,"off",FALSE,0,8
"114",18.5526700296637,0.000602407585928301,0.257882950491366,9,8,1,"off",FALSE,0,8
"115",20.61768997433,-0.00164759782612072,0.94166342573306,10,8,1,"off",FALSE,0,8
"116",22.6827099189963,-0.00195112905481872,0.968506717046489,11,8,1,"off",FALSE,0,8
"117",24.7477298636626,0.000806539393145864,0.171123910514236,12,8,1,"off",FALSE,0,8
"118",26.812749808329,0.000231964247841646,0.361133967609672,13,8,1,"off",FALSE,0,8
"119",28.8777697529953,7.57177685046575e-05,0.424720872645237,14,8,1,"off",FALSE,0,8
"120",30.9427896976616,-0.00104362446552609,0.856714808580946,15,8,1,"off",FALSE,0,8
"121",2.03250997233316,0.00106515971000621,0.332638491202627,1,9,1,"off",FALSE,0,9
"122",4.09753041699947,-0.00133979480763293,0.746469956859443,2,9,1,"off",FALSE,0,9
"123",6.16255036166579,-0.00065630144356854,0.625963396213577,3,9,1,"off",FALSE,0,9
"124",8.22757030633211,0.000504073083252556,0.332681800704787,4,9,1,"off",FALSE,0,9
"125",10.2925902509984,-0.00225209069557684,0.944932331578393,5,9,1,"off",FALSE,0,9
"126",12.3576101956647,0.000921287246899975,0.205511524562032,6,9,1,"off",FALSE,0,9
"127",14.4226301403311,-1.56949266985355e-05,0.471435091264155,7,9,1,"off",FALSE,0,9
"128",16.4876500849974,0.000608444948451264,0.254492979894559,8,9,1,"off",FALSE,0,9
"129",18.5526700296637,0.00132394542023993,0.0935225659528866,9,9,1,"off",FALSE,0,9
"130",20.61768997433,-0.000355974985317745,0.603015421567544,10,9,1,"off",FALSE,0,9
"131",22.6827099189963,-0.000565636389225413,0.680526501659366,11,9,1,"off",FALSE,0,9
"132",24.7477298636626,-0.000625978199458525,0.710315056879866,12,9,1,"off",FALSE,0,9
"133",26.812749808329,-0.00102178108920809,0.840116494707312,13,9,1,"off",FALSE,0,9
"134",28.8777697529953,0.00118963576283568,0.0797393879716747,14,9,1,"off",FALSE,0,9
"135",30.9427896976616,0.000845007818508113,0.143927397812735,15,9,1,"off",FALSE,0,9
"136",2.03250997233316,0.00410729324427515,0.0588911023060687,1,10,1,"off",FALSE,0,10
"137",4.09753041699947,0.00115154519194988,0.252189711582118,2,10,1,"off",FALSE,0,10
"138",6.16255036166579,-0.000352414605637831,0.558177514012608,3,10,1,"off",FALSE,0,10
"139",8.22757030633211,-0.000748664264935581,0.679884329907077,4,10,1,"off",FALSE,0,10
"140",10.2925902509984,-0.00168563799820979,0.880498883408213,5,10,1,"off",FALSE,0,10
"141",12.3576101956647,-0.000992557142830654,0.764682517508624,6,10,1,"off",FALSE,0,10
"142",14.4226301403311,0.000420119742647149,0.326012056479912,7,10,1,"off",FALSE,0,10
"143",16.4876500849974,0.000841364822157614,0.189927703858498,8,10,1,"off",FALSE,0,10
"144",18.5526700296637,0.000740184014920524,0.218359185822033,9,10,1,"off",FALSE,0,10
"145",20.61768997433,-0.000123217190520108,0.510169165001449,10,10,1,"off",FALSE,0,10
"146",22.6827099189963,5.59171866936109e-05,0.438616793604923,11,10,1,"off",FALSE,0,10
"147",24.7477298636626,-0.00105392457992804,0.842223720667316,12,10,1,"off",FALSE,0,10
"148",26.812749808329,0.000372080556679023,0.306301795387673,13,10,1,"off",FALSE,0,10
"149",28.8777697529953,0.000552902594913653,0.238484604970438,14,10,1,"off",FALSE,0,10
"150",30.9427896976616,0.00131767584647181,0.0552921157913564,15,10,1,"off",FALSE,0,10
"151",2.03250997233316,0.0061322304682346,0.0102459302063566,1,11,1,"off",FALSE,0,11
"152",4.09753041699947,-0.00292352774218348,0.934415665732118,2,11,1,"off",FALSE,0,11
"153",6.16255036166579,0.00267556696290267,0.0552805750527854,3,11,1,"off",FALSE,0,11
"154",8.22757030633211,0.00262194293109787,0.0253616902287808,4,11,1,"off",FALSE,0,11
"155",10.2925902509984,-0.000163046143392464,0.519226387720792,5,11,1,"off",FALSE,0,11
"156",12.3576101956647,-6.92928202770753e-05,0.490751925055199,6,11,1,"off",FALSE,0,11
"157",14.4226301403311,0.00358292028995354,0.000679092767670953,7,11,1,"off",FALSE,0,11
"158",16.4876500849974,5.83272771748707e-05,0.441894941688432,8,11,1,"off",FALSE,0,11
"159",18.5526700296637,0.000176169424236613,0.399587773407623,9,11,1,"off",FALSE,0,11
"160",20.61768997433,-0.00064926133468707,0.711611032891208,10,11,1,"off",FALSE,0,11
"161",22.6827099189963,-0.00083753993553746,0.770947429687985,11,11,1,"off",FALSE,0,11
"162",24.7477298636626,0.0005511437366963,0.24775034957275,12,11,1,"off",FALSE,0,11
"163",26.812749808329,-0.00110745862612406,0.861523213546716,13,11,1,"off",FALSE,0,11
"164",28.8777697529953,-9.13821250288607e-05,0.497098561640006,14,11,1,"off",FALSE,0,11
"165",30.9427896976616,-0.00110645535609967,0.872122444535045,15,11,1,"off",FALSE,0,11
"166",2.03250997233316,-0.00109584279435873,0.644724828163604,1,12,1,"off",FALSE,0,12
"167",4.09753041699947,0.00212679634730409,0.117293021197158,2,12,1,"off",FALSE,0,12
"168",6.16255036166579,-0.00347955152578637,0.974138672680985,3,12,1,"off",FALSE,0,12
"169",8.22757030633211,0.000394206650160831,0.36182162612286,4,12,1,"off",FALSE,0,12
"170",10.2925902509984,0.000729690654246289,0.26964396440298,5,12,1,"off",FALSE,0,12
"171",12.3576101956647,0.00200799083505175,0.0447061214737034,6,12,1,"off",FALSE,0,12
"172",14.4226301403311,-0.00186770070656906,0.938230395766515,7,12,1,"off",FALSE,0,12
"173",16.4876500849974,-0.000956366854567544,0.788824449564272,8,12,1,"off",FALSE,0,12
"174",18.5526700296637,0.000392880182846541,0.324379340474722,9,12,1,"off",FALSE,0,12
"175",20.61768997433,-6.9276070820576e-05,0.488383530342705,10,12,1,"off",FALSE,0,12
"176",22.6827099189963,0.00137075659284927,0.0702783303591367,11,12,1,"off",FALSE,0,12
"177",24.7477298636626,-0.00112942670567864,0.86056969034995,12,12,1,"off",FALSE,0,12
"178",26.812749808329,-0.000409030396958044,0.631170648637747,13,12,1,"off",FALSE,0,12
"179",28.8777697529953,-0.000183492858636357,0.537191062100163,14,12,1,"off",FALSE,0,12
"180",30.9427896976616,-0.00165325304460892,0.960177022977853,15,12,1,"off",FALSE,0,12
"181",2.03250997233316,-0.000693927410246541,0.587705095987649,1,13,1,"off",FALSE,0,13
"182",4.09753041699947,-0.000856836316495479,0.657414555630965,2,13,1,"off",FALSE,0,13
"183",6.16255036166579,-0.000222089096287138,0.528449324622981,3,13,1,"off",FALSE,0,13
"184",8.22757030633211,0.000254514034278008,0.400031579876077,4,13,1,"off",FALSE,0,13
"185",10.2925902509984,-0.00030714049719417,0.561625285164923,5,13,1,"off",FALSE,0,13
"186",12.3576101956647,-0.000736988223276369,0.696843660407742,6,13,1,"off",FALSE,0,13
"187",14.4226301403311,-0.000175591016705107,0.526906405555382,7,13,1,"off",FALSE,0,13
"188",16.4876500849974,-0.000713448203153591,0.71745940551142,8,13,1,"off",FALSE,0,13
"189",18.5526700296637,-0.00193208649104271,0.955602282210492,9,13,1,"off",FALSE,0,13
"190",20.61768997433,0.000790734441984682,0.184078783762984,10,13,1,"off",FALSE,0,13
"191",22.6827099189963,-0.00134109869345326,0.893857972787951,11,13,1,"off",FALSE,0,13
"192",24.7477298636626,0.00115183623505546,0.0946985462664086,12,13,1,"off",FALSE,0,13
"193",26.812749808329,0.0016866688309934,0.0272802952158164,13,13,1,"off",FALSE,0,13
"194",28.8777697529953,0.000758806781128792,0.174590126868434,14,13,1,"off",FALSE,0,13
"195",30.9427896976616,9.87482623878757e-05,0.412236246754422,15,13,1,"off",FALSE,0,13
"196",2.03250997233316,0.000725777808974355,0.379640471012099,1,14,1,"off",FALSE,0,14
"197",4.09753041699947,-0.00186648060621179,0.827634323797546,2,14,1,"off",FALSE,0,14
"198",6.16255036166579,0.00170730419892033,0.149470334313238,3,14,1,"off",FALSE,0,14
"199",8.22757030633211,-0.000682089505186057,0.662598893013988,4,14,1,"off",FALSE,0,14
"200",10.2925902509984,-0.00105570348099627,0.761241603792516,5,14,1,"off",FALSE,0,14
"201",12.3576101956647,0.000768723390458591,0.242249156285308,6,14,1,"off",FALSE,0,14
"202",14.4226301403311,-0.00161636434832288,0.906822716097317,7,14,1,"off",FALSE,0,14
"203",16.4876500849974,0.000342652406442623,0.340178191810817,8,14,1,"off",FALSE,0,14
"204",18.5526700296637,-0.0017131014106442,0.933010135172315,9,14,1,"off",FALSE,0,14
"205",20.61768997433,0.000561151671368261,0.252237770418919,10,14,1,"off",FALSE,0,14
"206",22.6827099189963,0.00034739216946732,0.327454246528421,11,14,1,"off",FALSE,0,14
"207",24.7477298636626,2.5094988976943e-05,0.448563972913351,12,14,1,"off",FALSE,0,14
"208",26.812749808329,-0.000609500965275357,0.709151988852437,13,14,1,"off",FALSE,0,14
"209",28.8777697529953,-0.000829276111148276,0.787837490167642,14,14,1,"off",FALSE,0,14
"210",30.9427896976616,0.000508926418642951,0.24695567251683,15,14,1,"off",FALSE,0,14
"211",2.03250997233316,0.00737450041927984,0.0027238574277696,1,15,1,"off",FALSE,0,15
"212",4.09753041699947,0.000734612939848652,0.328214621231242,2,15,1,"off",FALSE,0,15
"213",6.16255036166579,0.000100263800746915,0.454584482696421,3,15,1,"off",FALSE,0,15
"214",8.22757030633211,-0.000163368582796562,0.518714673567029,4,15,1,"off",FALSE,0,15
"215",10.2925902509984,-0.00245815579517024,0.959974862541669,5,15,1,"off",FALSE,0,15
"216",12.3576101956647,-0.00121290487963519,0.815709995561433,6,15,1,"off",FALSE,0,15
"217",14.4226301403311,-0.00082044508168422,0.735224052160017,7,15,1,"off",FALSE,0,15
"218",16.4876500849974,0.000776660798124646,0.206777267245726,8,15,1,"off",FALSE,0,15
"219",18.5526700296637,0.00110410038285911,0.132344578886834,9,15,1,"off",FALSE,0,15
"220",20.61768997433,-0.000572924189354824,0.68467599551787,10,15,1,"off",FALSE,0,15
"221",22.6827099189963,-0.00165862544219522,0.941304742914749,11,15,1,"off",FALSE,0,15
"222",24.7477298636626,-0.000459787726111625,0.647956848081622,12,15,1,"off",FALSE,0,15
"223",26.812749808329,-0.00226894388948954,0.990311352288343,13,15,1,"off",FALSE,0,15
"224",28.8777697529953,0.000930550980095594,0.130558687070803,14,15,1,"off",FALSE,0,15
"225",30.9427896976616,0.000801314474884759,0.155390868656112,15,15,1,"off",FALSE,0,15
"226",2.03250997233316,0.00044493775886516,0.419972073307846,1,16,1,"off",FALSE,0,16
"227",4.09753041699947,-0.00179753138331655,0.81806644921011,2,16,1,"off",FALSE,0,16
"228",6.16255036166579,0.00135696615247656,0.201256447982418,3,16,1,"off",FALSE,0,16
"229",8.22757030633211,-0.00117938497212087,0.781365151951212,4,16,1,"off",FALSE,0,16
"230",10.2925902509984,-0.0025984534578041,0.968170997745055,5,16,1,"off",FALSE,0,16
"231",12.3576101956647,0.000524740069002678,0.307727341087666,6,16,1,"off",FALSE,0,16
"232",14.4226301403311,-0.000544723324997887,0.651274006604576,7,16,1,"off",FALSE,0,16
"233",16.4876500849974,0.000159030107783325,0.405041262740325,8,16,1,"off",FALSE,0,16
"234",18.5526700296637,0.000966063846890763,0.161731461353401,9,16,1,"off",FALSE,0,16
"235",20.61768997433,0.000854449673434443,0.167411313754198,10,16,1,"off",FALSE,0,16
"236",22.6827099189963,0.000279172567595693,0.352528969706511,11,16,1,"off",FALSE,0,16
"237",24.7477298636626,-0.000953560783725653,0.815485889383641,12,16,1,"off",FALSE,0,16
"238",26.812749808329,-0.0019319804997032,0.975888092095222,13,16,1,"off",FALSE,0,16
"239",28.8777697529953,6.23248561961919e-05,0.43045647678132,14,16,1,"off",FALSE,0,16
"240",30.9427896976616,7.11636259048603e-05,0.424377914543978,15,16,1,"off",FALSE,0,16
"241",2.03250997233316,-0.0042996855140572,0.940942346443852,1,17,1,"off",FALSE,0,17
"242",4.09753041699947,-0.000198496280567707,0.521400786110568,2,17,1,"off",FALSE,0,17
"243",6.16255036166579,-0.00119062732307946,0.73518853808673,3,17,1,"off",FALSE,0,17
"244",8.22757030633211,-0.000483700217370044,0.609121746372714,4,17,1,"off",FALSE,0,17
"245",10.2925902509984,0.00221289764330684,0.0432720321338178,5,17,1,"off",FALSE,0,17
"246",12.3576101956647,-0.00028056053180826,0.558513980731866,6,17,1,"off",FALSE,0,17
"247",14.4226301403311,-0.00168716892113417,0.916663515102554,7,17,1,"off",FALSE,0,17
"248",16.4876500849974,-0.000483109003867277,0.640559919530665,8,17,1,"off",FALSE,0,17
"249",18.5526700296637,0.00202274427945682,0.0245504727438169,9,17,1,"off",FALSE,0,17
"250",20.61768997433,0.000297203533176234,0.344512924313499,10,17,1,"off",FALSE,0,17
"251",22.6827099189963,-0.000838751961984756,0.77131844829044,11,17,1,"off",FALSE,0,17
"252",24.7477298636626,0.00150662805827834,0.0460152174047353,12,17,1,"off",FALSE,0,17
"253",26.812749808329,0.0010031620134147,0.117800092557556,13,17,1,"off",FALSE,0,17
"254",28.8777697529953,0.000402806835947701,0.292126653408586,14,17,1,"off",FALSE,0,17
"255",30.9427896976616,0.000356282426647512,0.304316675063197,15,17,1,"off",FALSE,0,17
"256",2.03250997233316,2.56529008851245e-05,0.481651368017781,1,18,1,"off",FALSE,0,18
"257",4.09753041699947,-0.00290564417594695,0.93320700588084,2,18,1,"off",FALSE,0,18
"258",6.16255036166579,9.27761785727305e-05,0.456288432155967,3,18,1,"off",FALSE,0,18
"259",8.22757030633211,-0.00104168587967694,0.751085117593148,4,18,1,"off",FALSE,0,18
"260",10.2925902509984,0.000509514584589611,0.326126024381972,5,18,1,"off",FALSE,0,18
"261",12.3576101956647,0.000422786695625045,0.337212760137825,6,18,1,"off",FALSE,0,18
"262",14.4226301403311,0.00107455581734083,0.15372956810408,7,18,1,"off",FALSE,0,18
"263",16.4876500849974,-0.000979601106488418,0.79507051219551,8,18,1,"off",FALSE,0,18
"264",18.5526700296637,0.00167094722830141,0.0503512827669749,9,18,1,"off",FALSE,0,18
"265",20.61768997433,0.000872058495704629,0.16297639005378,10,18,1,"off",FALSE,0,18
"266",22.6827099189963,0.000612564955588831,0.237907102405304,11,18,1,"off",FALSE,0,18
"267",24.7477298636626,-0.00161250582461245,0.944107735752574,12,18,1,"off",FALSE,0,18
"268",26.812749808329,-0.000725814870115592,0.750546704381562,13,18,1,"off",FALSE,0,18
"269",28.8777697529953,-0.00136790538688769,0.91735158403959,14,18,1,"off",FALSE,0,18
"270",30.9427896976616,-0.000701572415200851,0.751826857616008,15,18,1,"off",FALSE,0,18
"271",2.03250997233316,0.000352238958445145,0.433495813898925,1,19,1,"off",FALSE,0,19
"272",4.09753041699947,-0.00489001903708956,0.994770099125238,2,19,1,"off",FALSE,0,19
"273",6.16255036166579,-0.00157341931924973,0.802016195970577,3,19,1,"off",FALSE,0,19
"274",8.22757030633211,-0.000731237617189507,0.675396307579065,4,19,1,"off",FALSE,0,19
"275",10.2925902509984,0.00121106779998695,0.165787151031798,5,19,1,"off",FALSE,0,19
"276",12.3576101956647,-0.000498640574721708,0.626689326027507,6,19,1,"off",FALSE,0,19
"277",14.4226301403311,-0.00123559600858545,0.838919377171572,7,19,1,"off",FALSE,0,19
"278",16.4876500849974,-0.000602799322689456,0.681486932997916,8,19,1,"off",FALSE,0,19
"279",18.5526700296637,0.000628220013186571,0.250196824628553,9,19,1,"off",FALSE,0,19
"280",20.61768997433,-0.000218971781630356,0.54872781488945,10,19,1,"off",FALSE,0,19
"281",22.6827099189963,-0.00125901660269943,0.877974445659262,11,19,1,"off",FALSE,0,19
"282",24.7477298636626,-0.000628547638199498,0.711242943010132,12,19,1,"off",FALSE,0,19
"283",26.812749808329,-0.000131613995655807,0.514424016401766,13,19,1,"off",FALSE,0,19
"284",28.8777697529953,0.000347343666490768,0.313267524133084,14,19,1,"off",FALSE,0,19
"285",30.9427896976616,0.00108955391713447,0.0903685845655308,15,19,1,"off",FALSE,0,19
"286",2.03250997233316,-0.00312310967566964,0.869742892896956,1,20,1,"off",FALSE,0,20
"287",4.09753041699947,-0.000440758468392603,0.572643126883909,2,20,1,"off",FALSE,0,20
"288",6.16255036166579,-0.00221503389765455,0.888386702795975,3,20,1,"off",FALSE,0,20
"289",8.22757030633211,0.000314889103631798,0.383374085342998,4,20,1,"off",FALSE,0,20
"290",10.2925902509984,0.00185053738501862,0.074195774207974,5,20,1,"off",FALSE,0,20
"291",12.3576101956647,-0.00261726511131532,0.978914960372461,6,20,1,"off",FALSE,0,20
"292",14.4226301403311,-0.000574418504755332,0.660781884948022,7,20,1,"off",FALSE,0,20
"293",16.4876500849974,-0.00174620040164703,0.9383099034918,8,20,1,"off",FALSE,0,20
"294",18.5526700296637,-0.000467827249412189,0.634243602705943,9,20,1,"off",FALSE,0,20
"295",20.61768997433,0.00100742285058219,0.131502918002208,10,20,1,"off",FALSE,0,20
"296",22.6827099189963,-0.000537960872648883,0.670544254991071,11,20,1,"off",FALSE,0,20
"297",24.7477298636626,-0.00045849664010847,0.647459672137668,12,20,1,"off",FALSE,0,20
