"","Moran.dist.class","Moran.local","p.value","Rownumber","run","Num.nursery","Mimicry","Constraints","step","Run"
"190",28.8777697529953,0.00137737095235193,0.0535098075801455,10,13,1,FALSE,"random",0,13
"191",28.8777697529953,-0.00120478957806826,0.886675215486096,11,13,1,FALSE,"random",0,13
"192",28.8777697529953,-0.000268330561661951,0.573787897513531,12,13,1,FALSE,"random",0,13
"193",28.8777697529953,0.00121110566942604,0.0763420499988223,13,13,1,FALSE,"random",0,13
"194",28.8777697529953,-8.35620092391689e-05,0.493690978561676,14,13,1,FALSE,"random",0,13
"195",28.8777697529953,0.0187423885604379,2.06732468386037e-94,15,13,1,FALSE,"random",0,13
"196",30.9427896976616,-1.17149170725007e-05,0.461253167019587,1,14,1,FALSE,"random",0,14
"197",30.9427896976616,-0.00110557462096828,0.871891872755096,2,14,1,FALSE,"random",0,14
"198",30.9427896976616,-4.5751456293633e-05,0.476506494062777,3,14,1,FALSE,"random",0,14
"199",30.9427896976616,0.000259556051208103,0.343484955889933,4,14,1,FALSE,"random",0,14
"200",30.9427896976616,0.000802515195835804,0.155093565491058,5,14,1,FALSE,"random",0,14
"201",30.9427896976616,0.00203383288654241,0.00814381474967487,6,14,1,FALSE,"random",0,14
"202",30.9427896976616,0.0180247870491121,5.40681064962854e-93,7,14,1,FALSE,"random",0,14
"203",30.9427896976616,0.0228043483576283,3.65489988416373e-147,8,14,1,FALSE,"random",0,14
"204",30.9427896976616,0.0209791717504987,5.40262887179976e-125,9,14,1,FALSE,"random",0,14
"205",30.9427896976616,0.0184295127130221,4.29571344869343e-97,10,14,1,FALSE,"random",0,14
"206",30.9427896976616,0.0186366902273192,3.15873715896632e-99,11,14,1,FALSE,"random",0,14
"207",30.9427896976616,0.0152951712339362,1.06480686424897e-67,12,14,1,FALSE,"random",0,14
"208",30.9427896976616,0.020214042500945,3.05684306871325e-116,13,14,1,FALSE,"random",0,14
"209",30.9427896976616,0.0229642911813263,3.4304123564444e-149,14,14,1,FALSE,"random",0,14
"210",30.9427896976616,0.0166213724006726,1.76668586165009e-79,15,14,1,FALSE,"random",0,14
"211",33.0078096423279,0.0200720912346484,1.1890904724048e-120,1,15,1,FALSE,"random",0,15
"212",33.0078096423279,0.0185283319510317,3.2092257323391e-103,2,15,1,FALSE,"random",0,15
"213",33.0078096423279,0.0176720331716993,3.78463188050918e-94,3,15,1,FALSE,"random",0,15
"214",33.0078096423279,0.0144705608364613,5.39033610301734e-64,4,15,1,FALSE,"random",0,15
"215",33.0078096423279,0.0160896220783484,1.6830357479038e-78,5,15,1,FALSE,"random",0,15
"216",33.0078096423279,0.0198631051039889,3.28705001097434e-118,6,15,1,FALSE,"random",0,15
"217",33.0078096423279,0.0157454693115811,2.70998254536337e-75,7,15,1,FALSE,"random",0,15
"218",33.0078096423279,0.0178834823826029,2.37894339985616e-96,8,15,1,FALSE,"random",0,15
"219",35.0728295869942,-0.000699660151837452,0.757199021796166,9,15,1,FALSE,"random",0,15
"220",35.0728295869942,0.000981770789098717,0.105358937717592,10,15,1,FALSE,"random",0,15
"221",35.0728295869942,-0.000170698686279322,0.533559131617725,11,15,1,FALSE,"random",0,15
"222",35.0728295869942,-0.000194150396539004,0.544353091129981,12,15,1,FALSE,"random",0,15
"223",35.0728295869942,-0.000730324475152915,0.76817991755457,13,15,1,FALSE,"random",0,15
"224",35.0728295869942,0.000328229784763409,0.310625220208025,14,15,1,FALSE,"random",0,15
"225",35.0728295869942,-0.00218736239674572,0.992277725025922,15,15,1,FALSE,"random",0,15
"226",37.1378495316605,-0.000533679284573644,0.696713517641675,1,16,1,FALSE,"random",0,16
"227",37.1378495316605,-1.77523061207843e-05,0.462193640602679,2,16,1,FALSE,"random",0,16
"228",37.1378495316605,-9.80510557983631e-05,0.500005583840752,3,16,1,FALSE,"random",0,16
"229",37.1378495316605,-0.000286325449957129,0.588071895928321,4,16,1,FALSE,"random",0,16
"230",37.1378495316605,-0.0004203868539088,0.648416797863814,5,16,1,FALSE,"random",0,16
"231",37.1378495316605,8.47564031954078e-05,0.414460880315087,6,16,1,FALSE,"random",0,16
"232",37.1378495316605,-8.35136297348818e-05,0.493149888638233,7,16,1,FALSE,"random",0,16
"233",37.1378495316605,-0.000776657071057367,0.788797576265644,8,16,1,FALSE,"random",0,16
"234",37.1378495316605,-0.000316223756224425,0.601762341455559,9,16,1,FALSE,"random",0,16
"235",37.1378495316605,-1.43129949263275e-05,0.460577542037559,10,16,1,FALSE,"random",0,16
"236",37.1378495316605,-0.000367579897817439,0.624984137335332,11,16,1,FALSE,"random",0,16
"237",37.1378495316605,-0.00183022433982231,0.979691322282561,12,16,1,FALSE,"random",0,16
"238",37.1378495316605,-0.000613287036917141,0.728741049081867,13,16,1,FALSE,"random",0,16
"239",37.1378495316605,0.00107570380529316,0.0826681293990224,14,16,1,FALSE,"random",0,16
"240",37.1378495316605,-0.000733388007276804,0.773666255794173,15,16,1,FALSE,"random",0,16
"241",39.2028694763269,0.000914424971837918,0.114765150993108,1,17,1,FALSE,"random",0,17
"242",39.2028694763269,0.000584139495002358,0.209068313814436,2,17,1,FALSE,"random",0,17
"243",39.2028694763269,0.00113426043759062,0.0718199528040059,3,17,1,FALSE,"random",0,17
"244",39.2028694763269,-4.92693646844824e-05,0.476924374660713,4,17,1,FALSE,"random",0,17
"245",39.2028694763269,0.000357951021653508,0.294215478164548,5,17,1,FALSE,"random",0,17
"246",39.2028694763269,-0.000133632902704809,0.516845678415765,6,17,1,FALSE,"random",0,17
"247",39.2028694763269,0.000909786752611623,0.115853311109566,7,17,1,FALSE,"random",0,17
"248",39.2028694763269,-0.000481073231863093,0.675277031766485,8,17,1,FALSE,"random",0,17
"249",39.2028694763269,-0.000872569738676705,0.820985479416209,9,17,1,FALSE,"random",0,17
"250",39.2028694763269,6.10306142846404e-05,0.425139602327071,10,17,1,FALSE,"random",0,17
"251",39.2028694763269,-0.000900353445764149,0.829473935412548,11,17,1,FALSE,"random",0,17
"252",39.2028694763269,1.54538259364237e-05,0.44643132653269,12,17,1,FALSE,"random",0,17
"253",39.2028694763269,0.0137689049641357,3.8784498467982e-61,13,17,1,FALSE,"random",0,17
"254",39.2028694763269,0.0143928376231791,1.44514092029313e-66,14,17,1,FALSE,"random",0,17
"255",39.2028694763269,0.010772035110858,2.29752847604973e-38,15,17,1,FALSE,"random",0,17
"256",41.2678894209932,-0.00087149192206612,0.826821685521425,1,18,1,FALSE,"random",0,18
"257",41.2678894209932,0.000656220074387203,0.17923331229177,2,18,1,FALSE,"random",0,18
"258",41.2678894209932,-0.000879818123315024,0.829402695499139,3,18,1,FALSE,"random",0,18
"259",41.2678894209932,0.000673266609958706,0.173845178754903,4,18,1,FALSE,"random",0,18
"260",41.2678894209932,0.0124531399343518,5.18718449918407e-53,5,18,1,FALSE,"random",0,18
"261",41.2678894209932,0.0134647007348082,1.51340781812213e-61,6,18,1,FALSE,"random",0,18
"262",41.2678894209932,0.0110588803182588,2.54247908795134e-42,7,18,1,FALSE,"random",0,18
"263",41.2678894209932,0.0107433169605106,4.45883680235812e-40,8,18,1,FALSE,"random",0,18
"264",41.2678894209932,0.0145542031267572,1.79459549059134e-71,9,18,1,FALSE,"random",0,18
"265",41.2678894209932,0.0106128055512335,3.63736185168414e-39,10,18,1,FALSE,"random",0,18
"266",41.2678894209932,0.0139580272877834,6.01717250060478e-66,11,18,1,FALSE,"random",0,18
"267",41.2678894209932,0.0121598593729048,1.16904477320577e-50,12,18,1,FALSE,"random",0,18
"268",41.2678894209932,0.012224046645116,3.6069361352313e-51,13,18,1,FALSE,"random",0,18
"269",41.2678894209932,0.0145129675399779,4.37036217872629e-71,14,18,1,FALSE,"random",0,18
"270",41.2678894209932,-0.000434876602796866,0.659153989648158,15,18,1,FALSE,"random",0,18
"271",43.3329093656595,0.0110198401361931,6.6945246991551e-41,1,19,1,FALSE,"random",0,19
"272",43.3329093656595,0.00804294638463248,7.65951818295292e-23,2,19,1,FALSE,"random",0,19
"273",43.3329093656595,0.0110575461356052,3.64084038764043e-41,3,19,1,FALSE,"random",0,19
"274",43.3329093656595,0.0100738471243211,1.44948214685435e-34,4,19,1,FALSE,"random",0,19
"275",43.3329093656595,0.0110392318586027,4.89585832011743e-41,5,19,1,FALSE,"random",0,19
"276",43.3329093656595,0.011922464332468,1.82008856958438e-47,6,19,1,FALSE,"random",0,19
